date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:05	307868/307868	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-4b29c%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-02.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-02.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:05	138991/138991	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-21eef%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-03.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-03.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:05	118301/118301	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1ce1d%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-06.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-06.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:05	50316/50316	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c48c%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-09.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-09.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:06	210546/210546	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-33672%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-04.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-04.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:06	41730/41730	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-a302%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-07.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-07.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:06	41087/41087	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-a07f%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-08.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/portfolio-08.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/casestudy.html)
17:11:07	453870/453870	---M--	200	added ('OK')	image/png	etag:%2263b297f5-6ecee%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-coming-soon.png	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-coming-soon.png	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/coming-soon.html)
17:11:07	11405/11405	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-2c8d%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/logo/04.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/logo/04.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/coming-soon.html)
17:11:07	101553/101553	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-18cb1%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-3.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-3.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:07	63716/63716	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-f8e4%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-2.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-2.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:08	60343/60343	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-ebb7%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-12.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-12.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:08	64850/64850	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-fd52%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/creative.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/creative.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:08	248026/248026	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-3c8da%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-27.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-27.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:08	127899/127899	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1f39b%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-16.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-16.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:09	59542/59542	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-e896%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-47.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-47.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:09	114271/114271	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1be5f%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/9.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/9.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:09	115362/115362	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1c2a2%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/0.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/0.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:10	35963/35963	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-8c7b%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/1.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/1.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:10	69787/69787	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1109b%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/2.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/2.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:10	52756/52756	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-ce14%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/3.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/3.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:10	29814/29814	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-7476%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/4.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/4.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:11	41902/41902	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-a3ae%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/5.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/5.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:11	66926/66926	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1056e%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/6.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/6.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:11	51703/51703	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c9f7%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/7.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/7.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:12	71839/71839	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1189f%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/8.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/team/8.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:12	49668/49668	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c204%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/13.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/13.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:12	50329/50329	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c499%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/14.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/14.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:12	50966/50966	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c716%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/15.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/15.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:13	50104/50104	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c3b8%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/16.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/16.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:13	60578/60578	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-eca2%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/17.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/17.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:13	48092/48092	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-bbdc%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/18.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/18.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:14	49050/49050	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-bf9a%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/19.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/19.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:14	33431/33431	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-8297%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/20.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/20.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:14	65633/65633	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-10061%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/21.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/21.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:14	29461/29461	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263b297f5-7315%22	https://prium.github.io/twbs-sparrow/v2.1.1/vendors/progressbar/progressbar.min.js	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/vendors/progressbar/progressbar.min.js	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:15	7032/7032	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263b297f5-1b78%22	https://prium.github.io/twbs-sparrow/v2.1.1/vendors/rellax/rellax.min.js	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/vendors/rellax/rellax.min.js	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/one-page.html)
17:11:15	20762/20762	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-511a%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/03.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/03.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:15	14143/14143	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-373f%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/07.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/07.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:16	19523/19523	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-4c43%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/09.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/09.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:16	22221/22221	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-56cd%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/04.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/04.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:16	19581/19581	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-4c7d%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/05.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/05.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:16	13228/13228	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-33ac%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/06.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/06.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:17	11297/11297	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-2c21%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/10.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/10.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:17	14781/14781	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-39bd%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/01.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/01.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:17	13896/13896	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-3648%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/11.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/11.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:17	60587/60587	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-ecab%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/12.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/12.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:18	32436/32436	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-7eb4%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/02.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/02.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:18	5947/5947	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-173b%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/08.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/gallery/08.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/portfolio.html)
17:11:18	414323/414323	---M-Z	200	added ('OK')	text/css	etag:W/%2263b297f5-65273%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/css/theme-rtl.min.css	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/css/theme-rtl.min.css	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/rtl.html)
17:11:19	260984/260984	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-3fb78%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-48.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-48.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/services.html)
17:11:19	391189/391189	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-5f815%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/shop-header.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/shop-header.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:19	41436/41436	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-a1dc%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/necklace-01.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/necklace-01.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:20	42292/42292	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-a534%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/shop-1.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/shop-1.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:20	64899/64899	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-fd83%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-02.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-02.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:20	38010/38010	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-947a%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-01.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-01.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:20	49217/49217	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-c041%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-03.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/watch-03.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/shop.html)
17:11:21	145884/145884	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-239dc%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/signin.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/signin.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/signin.html)
17:11:21	157194/157194	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-2660a%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-1.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-1.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:21	55009/55009	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-d6e1%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-2.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-2.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:21	69286/69286	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-10ea6%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-3.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/single-shop-3.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:22	79115/79115	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1350b%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/15.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/15.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:22	80140/80140	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-1390c%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/5.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/5.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:22	62208/62208	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-f300%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/6.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/ecommerce/6.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/product-single.html)
17:11:23	367576/367576	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-59bd8%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-41.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-41.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/split-static.html)
17:11:23	81700/81700	---M--	200	added ('OK')	image/jpeg	etag:%2263b297f5-13f24%22	https://prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-split-youtube-background.jpg	F:/coding/web_programming/back_end/xampp/htdocs/signup%20sparrow/prium.github.io/twbs-sparrow/v2.1.1/assets/img/headers/header-split-youtube-background.jpg	(from https://prium.github.io/twbs-sparrow/v2.1.1/pages/split-youtube.html)
